inhibitor_id,warhead,site,gene,smiles
CI002507,Michael Acceptor,CYS-805,ERBB2,CCOc1cc2ncc(C#N)c(Nc3cc(Cl)c(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
CI002508,Michael Acceptor,CYS-805,ERBB2,COc1cc2ncc(C#N)c(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C
CI002509,Michael Acceptor,CYS-805,ERBB2,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(CC(C)O)CC(C)O
CI002510,Michael Acceptor,CYS-805,ERBB2,CCOc1cc2ncc(C#N)c(Nc3ccc(Oc4ccncc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
CI002511,Michael Acceptor,CYS-805,ERBB2,COc1cc2ncc(C#N)c(Nc3ccc(Cc4nc(-c5ccccc5)cs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
CI002512,Michael Acceptor,CYS-805,ERBB2,COc1cc2ncc(C#N)c(Nc3ccc(Sc4nccs4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
CI002513,Michael Acceptor,CYS-805,ERBB2,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4OC)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
CI002514,Michael Acceptor,CYS-805,ERBB2,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccc(OCc5ccccc5)cc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
CI002515,Michael Acceptor,CYS-805,ERBB2,CCOc1cc2ncc(C#N)c(Nc3cccc(OCc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C
CI002516,Michael Acceptor,CYS-805,ERBB2,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/Cc1c[nH]cn1
CI002517,Michael Acceptor,CYS-805,ERBB2,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/c1cccc2cccnc12
CI002518,Michael Acceptor,CYS-805,ERBB2,CCOc1cc2ncc(C#N)c(Nc3ccc(O[C@H](C)c4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
CI002519,Michael Acceptor,CYS-805,ERBB2,CCOc1cc2ncc(C#N)c(Nc3ccc(Cn4ccnc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
CI002520,Michael Acceptor,CYS-805,ERBB2,CCOc1cc2ncc(C#N)c(Nc3ccc(O[C@@H]4CCc5ccccc54)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
CI002521,Michael Acceptor,CYS-805,ERBB2,CCOc1cc2ncc(C#N)c(Nc3ccc(N(C)Cc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
CI002522,Michael Acceptor,CYS-805,ERBB2,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/c1ccccc1N(C)C
CI002523,Michael Acceptor,CYS-805,ERBB2,CCOc1cc2ncc(C#N)c(Nc3ccc(O[C@@H](C)c4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
CI002775,Michael Acceptor,CYS-805,ERBB2,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C
CI003198,Michael Acceptor,CYS-805,ERBB2,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)NC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
CI002769,Epoxide,CYS-797,EGFR,O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)[C@@H]1O[C@H]1CN1CCCCC1
CI003111,Epoxide,CYS-797,EGFR,O=C(O)[C@@H]1O[C@H]1C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
CI003112,Epoxide,CYS-797,EGFR,O=C(O)[C@H]1O[C@@H]1C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
CI000083,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
CI000361,Michael Acceptor,CYS-797,EGFR,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
CI000496,Michael Acceptor,CYS-797,EGFR,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1
CI000932,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1
CI001204,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1
CI001273,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1ccc(Oc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1
CI001274,Michael Acceptor,CYS-797,EGFR,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Oc3ccc(NC(=O)/C=C/CN(C)C)cc3)n2)n[nH]1
CI001287,Michael Acceptor,CYS-797,EGFR,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)/C(F)=C/CN1CCOCC1
CI001288,Michael Acceptor,CYS-797,EGFR,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN1CCCCC1
CI001289,Michael Acceptor,CYS-797,EGFR,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN1CCOCC1
CI001290,Michael Acceptor,CYS-797,EGFR,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN1CCCCC1
CI001338,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C
CI001339,Michael Acceptor,CYS-797,EGFR,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C
CI001340,Michael Acceptor,CYS-797,EGFR,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)/C(F)=C/CN(C)C
CI001341,Michael Acceptor,CYS-797,EGFR,CN(C)C/C=C(\F)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
CI001342,Michael Acceptor,CYS-797,EGFR,CCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C
CI001343,Michael Acceptor,CYS-797,EGFR,CCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN(C)C
CI001344,Michael Acceptor,CYS-797,EGFR,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN1CCOCC1
CI001345,Michael Acceptor,CYS-797,EGFR,CN(C)C/C=C(/F)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
CI001347,Michael Acceptor,CYS-797,EGFR,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](OC)C1
CI001348,Michael Acceptor,CYS-797,EGFR,C=CC(=O)N1C[C@H](F)[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1
CI001390,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(-n2c3nc(Nc4ccc(N5CCC(N(C)C)CC5)cc4OC)ncc3c(=O)n3ccnc23)c1
CI001422,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(-n2c(=O)ccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
CI001423,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1
CI001424,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(-n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)c1
CI001425,Michael Acceptor,CYS-797,EGFR,C=CC(=O)N(C)c1cccc(-n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)c1
CI001426,Michael Acceptor,CYS-797,EGFR,C=CC(=O)NCCCn1c(NC(=O)c2cccc(C(F)(F)F)c2)nc2cc(C)ccc21
CI001427,Michael Acceptor,CYS-797,EGFR,C=CC(=O)N[C@H]1CCC[C@@H](n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1
CI001428,Michael Acceptor,CYS-797,EGFR,C=CC(=O)N1CCCC(n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1
CI001429,Michael Acceptor,CYS-797,EGFR,Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1
CI001430,Michael Acceptor,CYS-797,EGFR,Cc1cc(C(=O)Nc2nc3cccc(C)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1
CI001431,Michael Acceptor,CYS-797,EGFR,Cc1cccc2nc(NC(=O)c3ccnc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12
CI001435,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3[nH]ccc23)c1
CI001436,Michael Acceptor,CYS-797,EGFR,COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1nccc(-c2cnn3ccccc23)n1
CI001437,Michael Acceptor,CYS-797,EGFR,COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(F)c(-c2cnn3ccccc23)n1
CI001438,Michael Acceptor,CYS-797,EGFR,COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(C)c(-c2cnn3ccccc23)n1
CI001439,Michael Acceptor,CYS-797,EGFR,COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(S(C)=O)c(-c2cnn3ccccc23)n1
CI001440,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C)CC1
CI001441,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3cnn4ccccc34)n2)c(OC)cc1N1CCN(C)CC1
CI001442,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1
CI001443,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1
CI001444,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c1
CI001445,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c1
CI001446,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1ccc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)cc1
CI001447,Michael Acceptor,CYS-797,EGFR,C=CC(=O)N1CCc2cc(OC)c(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)cc21
CI001448,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1ccc(OC)c(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)c1
CI001449,Michael Acceptor,CYS-797,EGFR,COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1
CI001450,Michael Acceptor,CYS-797,EGFR,COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1
CI001456,Michael Acceptor,CYS-797,EGFR,C#CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C
CI001490,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N(C)CCN(C)C)cc4OC)nc32)c1
CI001494,Michael Acceptor,CYS-797,EGFR,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C
CI001495,Michael Acceptor,CYS-797,EGFR,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN(C)C
CI001496,Michael Acceptor,CYS-797,EGFR,CCOc1cc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C
CI001497,Michael Acceptor,CYS-797,EGFR,CCOc1cc2ncnc(Nc3ccc(OCC4CC4)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C
CI001517,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(OCCN(C)C)cc4OC)nc32)c1
CI001518,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCN(C)CC1
CI001522,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccn(C)n3)nc3[nH]ccc23)c1
CI001523,Michael Acceptor,CYS-797,EGFR,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]ccc23)[C@@H](C(F)(F)F)C1
CI001524,Michael Acceptor,CYS-797,EGFR,C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](C(F)(F)F)C1
CI001525,Michael Acceptor,CYS-797,EGFR,C=CC(=O)N1C[C@H](O)[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1
CI001526,Michael Acceptor,CYS-797,EGFR,C=CC(=O)N1CC[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1
CI001527,Michael Acceptor,CYS-797,EGFR,C=CC(=O)N1C[C@H](COC)[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1
CI001528,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(Oc2nc(Nc3cnn(C)c3)nc3[nH]ccc23)c1
CI001539,Michael Acceptor,CYS-797,EGFR,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)/C(F)=C\CN1CCOCC1
CI001563,Michael Acceptor,CYS-797,EGFR,C=CC(=O)N[C@@H]1CCC[C@@H](n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1
CI001564,Michael Acceptor,CYS-797,EGFR,C=CC(=O)N1CCCC[C@@H](n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cccc(C)c32)C1
CI001565,Michael Acceptor,CYS-797,EGFR,Cc1cccc2nc(NC(=O)c3cccc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12
CI001566,Michael Acceptor,CYS-797,EGFR,C=CC(=O)N1CCCCC(n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1
CI001687,Michael Acceptor,CYS-797,EGFR,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)/C(F)=C/CN1CCCCC1
CI001688,Michael Acceptor,CYS-797,EGFR,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)/C(F)=C\CN1CCCCC1
CI001689,Michael Acceptor,CYS-797,EGFR,CCOc1cc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN1CCCCC1
CI001690,Michael Acceptor,CYS-797,EGFR,CCOc1cc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN1CCCCC1
CI001691,Michael Acceptor,CYS-797,EGFR,CCOc1cc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN(C)C
CI001692,Michael Acceptor,CYS-797,EGFR,CCOc1cc2ncnc(Nc3ccc(OCC4CC4)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN(C)C
CI001693,Michael Acceptor,CYS-797,EGFR,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)/C(F)=C\CN(C)C
CI001732,Michael Acceptor,CYS-797,EGFR,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(F)cc3)c2)n1
CI001733,Michael Acceptor,CYS-797,EGFR,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(SC)cc3)c2)n1
CI001734,Michael Acceptor,CYS-797,EGFR,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc([N+](=O)[O-])cc3)c2)n1
CI001735,Michael Acceptor,CYS-797,EGFR,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3cccc([N+](=O)[O-])c3)c2)n1
CI001736,Michael Acceptor,CYS-797,EGFR,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(N(C)C)cc3)c2)n1
CI001737,Michael Acceptor,CYS-797,EGFR,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccc(C#N)cc3)c2)n1
CI001738,Michael Acceptor,CYS-797,EGFR,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccncc3)c2)n1
CI001739,Michael Acceptor,CYS-797,EGFR,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3ccco3)c2)n1
CI001740,Michael Acceptor,CYS-797,EGFR,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/c3cnc[nH]3)c2)n1
CI001741,Michael Acceptor,CYS-797,EGFR,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C3CC3)c2)n1
CI001742,Michael Acceptor,CYS-797,EGFR,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C(C)C)c2)n1
CI001743,Michael Acceptor,CYS-797,EGFR,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C(C)(C)C)c2)n1
CI001744,Michael Acceptor,CYS-797,EGFR,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(C#N)=C/C3CCCC3)c2)n1
CI001745,Michael Acceptor,CYS-797,EGFR,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(=C/c3ccc(F)cc3)C(F)(F)F)c2)n1
CI001746,Michael Acceptor,CYS-797,EGFR,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C(=C/c3ccc(N(C)C)cc3)C(F)(F)F)c2)n1
CI001747,Michael Acceptor,CYS-797,EGFR,COc1ccc(/C=C(/C(=O)Nc2cccc(Oc3nc(Nc4ccc(N5CCN(C)CC5)cc4OC)ncc3Cl)c2)C(F)(F)F)cc1
CI001748,Michael Acceptor,CYS-797,EGFR,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)/C=C/C3CC3)c2)n1
CI001770,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1ccccc1-c1nc(Nc2ccn[nH]2)c2ccccc2n1
CI001771,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(-c2nc(Nc3ccn[nH]3)c3ccccc3n2)c1
CI001772,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1ccc(-c2nc(Nc3ccn[nH]3)c3ccccc3n2)cc1
CI001773,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cc(Nc2ccn[nH]2)nc(-c2ccccc2)n1
CI001774,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(-c2nccc(Nc3cc(C)[nH]n3)n2)c1
CI001775,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1ccccc1Oc1nc(Nc2cc(C)[nH]n2)cc(N2CCN(C)CC2)n1
CI001777,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(Oc2nccc(Nc3cc(C)[nH]n3)n2)c1
CI001778,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccn[nH]3)cc(N3CCN(C)CC3)n2)c1
CI001779,Michael Acceptor,CYS-797,EGFR,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Oc3ccc(NC(=O)/C=C/C(F)(F)F)cc3)n2)n[nH]1
CI001781,Michael Acceptor,CYS-797,EGFR,CN(C)C/C=C/C(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccccc34)cc(N3CCN(C)CC3)n2)c1
CI001782,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccc(Br)cc34)cc(N3CCN(C)CC3)n2)c1
CI001783,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccccc34)cc(N3CCN(C(C)=O)CC3)n2)c1
CI001784,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(-c2nc(Nc3n[nH]c4ccccc34)cc(N3CCN(C)CC3)n2)c1
CI001812,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cc(Nc2cncc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C
CI001846,Michael Acceptor,CYS-797,EGFR,C=CC(=O)N1C[C@H](CO)[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)C1
CI001847,Michael Acceptor,CYS-797,EGFR,C=CC(=O)N1C[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@H](OC)C1
CI001848,Michael Acceptor,CYS-797,EGFR,C#CCCn1cc(Nc2nc(OC[C@H]3CN(C(=O)C=C)C[C@@H]3OC)c3c(Cl)c[nH]c3n2)cn1
CI001849,Michael Acceptor,CYS-797,EGFR,C=CC(=O)N1CC[C@@H](COc2nc(Nc3cnn(C)c3)nc3[nH]ccc23)C1
CI001890,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(Cn2c(-c3nc(-c4cnn(C5CCN(C)CC5)c4)cnc3N)nc3ccccc32)c1
CI001891,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1ccc(Cn2c(-c3nc(-c4cnn(C5CCN(C)CC5)c4)cnc3N)nc3ccccc32)cc1
CI001892,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(-n2c(-c3nc(-c4cnn(C5CCN(C)CC5)c4)cnc3N)nc3cnccc32)c1
CI001893,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(-n2c(-c3nc(-c4cnn(C5CCN(C)CC5)c4)cnc3N)nc3ccncc32)c1
CI001894,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(-n2c(-c3nc(-c4cnn(C)c4)cnc3N)nc3ccccc32)c1
CI001900,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(-n2c(-c3nc(-c4cnn(C5CCN(C(C)=O)CC5)c4)cnc3N)nc3ccccc32)c1
CI001901,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cc(-n2c(-c3nc(-c4cnn(C5CCN(C)CC5)c4)cnc3N)nc3ccccc32)ccc1OC
CI001902,Michael Acceptor,CYS-797,EGFR,C=CC(=O)N(C)c1cccc(-n2c(-c3nc(-c4cnn(C5CCN(C)CC5)c4)cnc3N)nc3ccccc32)c1
CI001903,Michael Acceptor,CYS-797,EGFR,C=C(C)C(=O)Nc1cccc(-n2c(-c3nc(-c4cnn(C5CCN(C)CC5)c4)cnc3N)nc3ccccc32)c1
CI001904,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(-n2c(-c3nc(-c4cnn(C5CCN(C(=O)CO)CC5)c4)cnc3N)nc3ccccc32)c1
CI001905,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(-n2c(-c3nc(-c4cnn(C5CCN(C(=O)CN(C)C)CC5)c4)cnc3N)nc3ccccc32)c1
CI001908,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1ccc(-n2c(-c3nc(-c4cnn(C5CCN(C)CC5)c4)cnc3N)nc3ccccc32)cc1
CI001909,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1ccccc1Cn1c(-c2nc(-c3cnn(C4CCN(C)CC4)c3)cnc2N)nc2ccccc21
CI001915,Michael Acceptor,CYS-797,EGFR,C=CC(=O)NCCCn1c(-c2nc(-c3cnn(C4CCN(C)CC4)c3)cnc2N)nc2ccccc21
CI001919,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(-n2c(-c3nc(-c4cnn(C5CCN(C)CC5)c4)cnc3N)nc3ccccc32)c1
CI001920,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1ccc(F)c(-n2c(-c3nc(-c4cnn(C5CCN(C)CC5)c4)cnc3N)nc3ccccc32)c1
CI001921,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(-n2c(-c3nc(-c4cnn(C5CCN(C)CC5)c4)cnc3N)nc3ccccc32)c1F
CI001922,Michael Acceptor,CYS-797,EGFR,C=CC(=O)NCCn1c(-c2nc(-c3cnn(C4CCN(C)CC4)c3)cnc2N)nc2ccccc21
CI001923,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(-n2c(-c3nc(-c4cnn(CCO)c4)cnc3N)nc3ccccc32)c1
CI001924,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(-n2c(-c3nc(-c4cnn(CCN5CCOCC5)c4)cnc3N)nc3ccccc32)c1
CI001925,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(-n2c(-c3nc(-c4cnn(CCN5CCN(C)CC5)c4)cnc3N)nc3ccccc32)c1
CI001926,Michael Acceptor,CYS-797,EGFR,C=CC(=O)Nc1cccc(-n2c(-c3nc(-c4cnn(C5CCN(CC)CC5)c4)cnc3N)nc3ccccc32)c1
